;cell_id;cell_type;numb_events;wp_avg;wp_amplitude_pre;wp_amplitude_post;vm_avg;vm_amplitude_pre;vm_amplitude_post;ap_avg;ap_psth;ap_fr_pre;ap_fr_post;delta_wp;delta_vm;delta_ap
71;TK462_3;VIP;29;"[195.90626897 196.03477241 196.0248931  195.51085172 195.62947241
 196.14352414 195.42187931 194.74966207 195.08576552 196.05454483
 200.46344828 203.0830931  201.07634828 195.50095172 195.02646897
 195.14508276 196.49939655 196.89481034 196.90468966 196.8354931
 196.35110345 195.64923793 196.0248931  196.5587     195.76786207
 195.25382759 196.11384828 196.7663     196.40054483 195.97546897
 195.45153103 195.77775517 195.40211034 194.59149655 194.29493793
 194.20596552 194.90783448 195.10554828 193.99837586 194.48275517]";195.35020775862068;197.84380996168585;"[-0.04988618 -0.04988244 -0.04988053 ... -0.04822895 -0.04821071
 -0.04820225]";-45.46801971130749;-46.226044700675175;[0. 0. 0. ... 0. 0. 0.];"[17.24137931 20.68965517 13.79310345 34.48275862 20.68965517 27.5862069
 48.27586207 41.37931034 37.93103448 44.82758621 41.37931034 34.48275862
 24.13793103 51.72413793 62.06896552 58.62068966 68.96551724 58.62068966
 55.17241379 75.86206897 62.06896552 65.51724138 51.72413793 62.06896552
 41.37931034 41.37931034 37.93103448 31.03448276 48.27586207 31.03448276
 41.37931034 41.37931034 37.93103448 34.48275862 27.5862069  31.03448276
 34.48275862 27.5862069  31.03448276 24.13793103]";40.04004004004004;52.78501319625328;2.4936022030651657;-0.7580249893676836;12.744973156213241
72;TK463_1;VIP;15;"[197.57952667 198.24846    197.67510667 197.13996    197.90444
 199.20404    199.33783333 198.89826667 198.05735333 198.11466667
 202.24283333 204.70826667 201.55479333 198.11466667 198.28668
 199.07026667 199.18492667 200.02585333 200.94322667 199.7583
 198.61158    199.08936    200.63743333 199.72008    198.59246667
 198.13378667 199.24228    198.86002667 199.12759333 199.41429333
 198.61158    197.31197333 197.13997333 197.57954    198.01910667
 197.90444    197.31197333 198.01912    198.21022667 197.15907333]";198.8743733333333;200.45905703703704;"[-0.04591083 -0.04589833 -0.04587049 ... -0.0474067  -0.04741481
 -0.04742731]";-43.93237548496051;-45.00616292114262;[0. 0. 0. ... 0. 0. 0.];"[13.33333333 13.33333333  6.66666667 13.33333333 33.33333333 26.66666667
 26.66666667 33.33333333 26.66666667 26.66666667 66.66666667 73.33333333
 53.33333333 40.         26.66666667 40.         46.66666667 26.66666667
 20.         13.33333333 33.33333333  6.66666667  6.66666667  6.66666667
  6.66666667  6.66666667 20.         20.          6.66666667 13.33333333
 26.66666667 13.33333333  0.          6.66666667  6.66666667  6.66666667
 13.33333333  0.          0.          6.66666667]";28.028028028028025;40.68701017175254;1.584683703703746;-1.0737874361821085;12.658982143724515
73;TK468_1;SST;49;"[192.36122245 192.30271429 192.2910102  192.31442449 192.23836531
 192.28517143 192.44313469 192.39047959 192.40217143 193.73026122
 195.90082449 197.93097347 194.23340816 193.03988776 195.14024898
 195.30991224 194.54349592 193.87652245 193.47282857 193.0574449
 192.86436939 192.5835449  192.33196735 192.34951633 192.50163469
 192.51918367 192.63035102 192.37292245 192.35537143 192.60109796
 192.56599388 192.77662245 192.45483878 192.53089388 192.62450408
 192.48409592 192.75906122 192.6011     192.44313469 192.59524898]";192.38023928571428;194.82756689342406;"[-0.04877274 -0.04877603 -0.04877019 ... -0.04771328 -0.04771972
 -0.04773012]";-49.1002990370674;-49.79192526273753;[0. 0. 0. ... 0. 0. 0.];"[ 4.08163265  2.04081633  0.          2.04081633  2.04081633  0.
  4.08163265  2.04081633  2.04081633  4.08163265  2.04081633  2.04081633
  0.          4.08163265 16.32653061  4.08163265  4.08163265 12.24489796
 16.32653061 14.28571429 10.20408163 10.20408163  6.12244898 24.48979592
 14.28571429 20.40816327  4.08163265 14.28571429 14.28571429  6.12244898
 16.32653061  6.12244898 12.24489796  4.08163265  8.16326531  4.08163265
  8.16326531  6.12244898  8.16326531  6.12244898]";2.451431022859594;7.554797807066797;2.4473276077097808;-0.6916262256701273;5.1033667842072035
74;TK470_1;EXC;11;"[187.51343636 188.00780909 188.47619091 188.11190909 188.08585455
 188.45015455 188.99659091 187.53942727 188.73636364 192.56139091
 198.23386364 201.35630909 190.97414545 186.31646364 188.81443636
 192.30118182 194.61700909 193.26394545 189.82922727 189.46492727
 189.80322727 189.98535455 190.06340909 189.0226     190.40168182
 190.0374     188.78840909 188.26800909 188.99657273 191.26035455
 192.32720909 191.8328     189.98533636 187.90373636 188.26800909
 189.56904545 192.37923636 193.23793636 191.52057273 189.15269091]";188.4306340909091;192.85628686868688;"[-0.05993238 -0.05993836 -0.05994613 ... -0.05660521 -0.05659594
 -0.05659504]";-62.914185796548075;-56.67958650992539;[0. 0. 0. ... 0. 0. 0.];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 9.09090909 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]";0.0;0.9095456819318751;4.4256527777777706;6.234599286622682;0.9095456819318751
75;TK470_2;SST;30;"[189.39296333 188.97315667 189.37388    189.30709333 189.60286333
 189.83183667 190.91948667 190.63326333 191.85451    192.19797
 194.01073667 197.55993667 191.79725667 190.65235667 191.93083333
 191.62552    192.15980667 192.09302    192.15027333 190.85271333
 190.97674667 191.35838    190.81454    191.28205667 191.35837667
 191.53965667 190.16577667 190.76685333 191.00537333 190.77637667
 189.76505    190.05128    189.70779667 189.80322333 189.90816667
 190.62372333 190.44245667 189.03995    188.92546    190.33751   ]";190.80977416666664;192.66441555555554;"[-0.04511597 -0.04510545 -0.04512189 ... -0.04473856 -0.04474755
 -0.04472803]";-44.58229908383195;-45.15193041889727;[0. 0. 0. ... 0. 0. 0.];"[ 3.33333333 10.          6.66666667 16.66666667  6.66666667 13.33333333
 10.         10.          6.66666667 13.33333333 10.          6.66666667
  6.66666667 13.33333333 16.66666667 20.          6.66666667 13.33333333
 16.66666667 23.33333333 13.33333333 16.66666667 13.33333333 10.
 13.33333333 20.         13.33333333  6.66666667  6.66666667 20.
 16.66666667 16.66666667 26.66666667  6.66666667 10.         20.
 20.         13.33333333 16.66666667 10.        ]";10.677344010677347;13.340003335000835;1.8546413888888935;-0.5696313350653242;2.6626593243234886
76;TK471_1;SST;27;"[190.21665556 190.48168148 190.44987407 189.5593963  189.7078
 190.54528889 192.26263704 194.1496     195.1991     198.82462222
 207.77181852 211.78956667 200.7328037  194.59484444 199.71509259
 203.1498037  203.94488519 201.54906296 198.90943333 198.35818148
 195.94117407 196.04718148 197.31927778 196.74683704 195.93056667
 196.41821481 195.65493704 193.63016667 194.27681111 195.91995926
 195.84576296 194.98707778 192.9941037  191.98700741 191.72199259
 190.85271111 191.56296667 190.8103037  192.18843333 192.65486667]";193.03915648148146;202.46192345679012;"[-0.04519477 -0.04519482 -0.04520681 ... -0.04270742 -0.04270804
 -0.04270609]";-47.096408685249955;-43.655250638034026;[0. 0. 0. ... 0. 0. 0.];"[22.22222222 14.81481481 25.92592593 11.11111111 14.81481481 18.51851852
  7.40740741 11.11111111  7.40740741 14.81481481  3.7037037  11.11111111
 51.85185185 74.07407407 66.66666667 74.07407407 66.66666667 51.85185185
 70.37037037 33.33333333 51.85185185 66.66666667 48.14814815 51.85185185
 48.14814815 74.07407407 44.44444444 48.14814815 40.74074074 55.55555556
 37.03703704 29.62962963 51.85185185 40.74074074 55.55555556 40.74074074
 33.33333333 44.44444444 25.92592593 37.03703704]";11.86371556741927;50.395568154447595;9.422766975308662;3.4411580472159287;38.531852587028325
77;TK472_1;SST;4;"[187.298775 186.869425 187.871225 188.586775 188.873    186.3685
 187.728075 189.73165  188.014325 190.59035  195.8855   199.1771
 195.59925  191.9499   194.812175 194.16815  194.16815  195.957075
 189.6601   186.79785  189.4454   188.658325 192.8086   188.229
 188.085875 189.803225 192.236125 188.5152   189.23075  188.586775
 185.939175 188.085875 190.232575 188.085875 190.375675 196.2433
 193.52415  189.946325 197.101975 193.023275]";187.9606375;194.59748888888888;"[-0.05378575 -0.05377424 -0.05378904 ... -0.04554947 -0.04547465
 -0.04539573]";-54.13525223048834;-53.36311999245165;[0. 0. 0. ... 0. 0. 0.];"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 25.  0.  0. 25. 25. 25.
  0.  0. 50.  0. 25. 50.  0. 50.  0. 25. 50. 25. 75. 25.  0. 50.  0. 25.
 50. 25. 50.  0.]";0.0;10.005002501250624;6.636851388888886;0.77213223803669;10.005002501250624
78;TK473_1;EXC;21;"[195.69128571 195.59587143 195.81395714 195.55499048 195.14608571
 195.78669048 195.56861429 195.36418095 195.45957143 199.38495714
 207.004      211.85621429 207.1675619  204.29168095 204.03270952
 204.40070476 206.2271     208.43512857 207.68549048 206.06354762
 204.4688619  205.2457619  204.4688619  205.9545     205.95451905
 204.0463381  203.95093333 202.0427619  202.42441905 201.60660952
 202.43803333 203.76011429 204.85050476 203.46025714 200.25725238
 198.18554286 200.7752     202.66974286 203.56930952 203.05136667]";195.54476428571428;206.78895449735452;"[-0.06360369 -0.06361152 -0.06361951 ... -0.05871886 -0.05869897
 -0.05871306]";-64.04975486522298;-59.528721553721844;[0. 0. 0. ... 0. 0. 0.];"[0.         0.         0.         0.         0.         0.
 0.         0.         4.76190476 4.76190476 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]";1.9066685733352398;0.0;11.244190211640245;4.521033311501135;-1.9066685733352398
79;TK478_1;PV;26;"[184.10494231 183.17875769 183.05746538 182.79283846 182.64950385
 182.40692308 182.25255385 182.42897692 183.36619615 185.10831154
 187.84278846 189.56285769 187.85381538 184.93190385 184.61214231
 184.74446538 184.96497308 184.73343077 184.09393077 183.21182692
 182.859      182.77078846 182.37384231 182.96925385 183.58672308
 184.62315769 185.30678077 185.00907308 184.16007308 183.28900769
 182.87003077 183.16772308 183.76313077 184.92085769 185.17446923
 183.54260769 182.59436154 182.18640385 182.29666538 182.78181538]";182.61366249999998;185.92670085470087;"[-0.04737416 -0.04736001 -0.04733851 ... -0.0432302  -0.04322081
 -0.04319092]";-46.492478883433776;-41.04353691166602;[0. 0. 0. ... 0. 0. 0.];"[ 38.46153846  23.07692308  23.07692308  34.61538462  26.92307692
  23.07692308  30.76923077  30.76923077  15.38461538  26.92307692
  15.38461538 103.84615385 173.07692308 119.23076923 134.61538462
 126.92307692 134.61538462 107.69230769 119.23076923 115.38461538
 107.69230769  88.46153846  96.15384615  65.38461538  80.76923077
  80.76923077  80.76923077  92.30769231  84.61538462  69.23076923
  46.15384615  50.          50.          50.          50.
  61.53846154  61.53846154  42.30769231  46.15384615  53.84615385]";25.410025410025412;115.0575287643822;3.3130383547008933;5.448941971767759;89.64750335435679
80;TK479_1;PV;5;"[196.5666  194.2732  192.38112 190.89042 191.2344  192.61046 194.67454
 195.36258 199.26136 205.68298 211.24454 212.33388 206.08432 201.0388
 201.66948 202.01348 198.86004 194.1585  195.19056 198.28668 199.31872
 202.12816 202.70154 204.42158 202.12816 198.05734 196.10792 194.67454
 194.78922 194.6172  195.01854 196.33728 198.22936 199.08938 198.51602
 196.5666  196.2226  196.91062 198.05736 197.31198]";195.477235;202.5104;"[-0.04586895 -0.04585383 -0.04586764 ... -0.04639907 -0.04643788
 -0.04645629]";-46.55611922158688;-45.024312013829665;[0. 0. 0. ... 0. 0. 0.];"[ 40.  20.  20.  40.  40.  20.   0.  40.   0.  20.  40. 160. 100.  40.
  80.  60.  40.  20.  40.  40.   0.  20.  20.   0.   0.  40.   0.  40.
  40.  20.   0.  20.  20.  20.  40.  40.   0.  20.  40.   0.]";16.016016016016017;62.03101550775388;7.033164999999997;1.5318072077572182;46.01499949173786
81;TK479_2;PV;14;"[199.15081429 200.03132143 198.45460714 196.85739286 195.21923571
 195.2397     194.85064286 194.93255    197.32836429 202.4476
 209.40977143 211.66224286 207.48493571 203.5943     203.02095714
 203.53287857 203.75813571 201.30088571 199.74464286 199.43747857
 199.39654286 199.80606429 199.80605714 200.95276429 203.67622857
 204.61815714 204.14719286 203.06192143 201.81282143 202.09950714
 201.48518571 200.15418571 197.30789286 197.00071429 199.37604286
 200.74802143 200.89135714 201.15754286 201.83329286 201.68996429]";195.5878142857143;204.83430555555555;"[-0.04860469 -0.04854808 -0.04851261 ... -0.0491483  -0.04914203
 -0.0491818 ]";-52.24175454876096;-46.973934448522705;[0. 0. 0. ... 0. 0. 0.];"[ 42.85714286  21.42857143  21.42857143  14.28571429  42.85714286
  21.42857143  42.85714286  28.57142857  28.57142857  42.85714286
  35.71428571 128.57142857 142.85714286 142.85714286  85.71428571
  92.85714286  71.42857143  50.          28.57142857  28.57142857
  14.28571429  42.85714286  21.42857143   7.14285714  21.42857143
  28.57142857  50.          35.71428571  42.85714286  42.85714286
  50.          50.          35.71428571  42.85714286  42.85714286
  28.57142857  14.28571429  35.71428571  50.          64.28571429]";32.890032890032884;80.7546630458086;9.246491269841243;5.267820100238254;47.864630155775714
82;TK479_3;PV;26;"[198.74757308 198.24035385 197.74419615 199.02322308 198.52705385
 197.75521154 198.05292308 198.73653462 199.93838462 203.02568077
 209.21131923 211.81346538 206.25631923 201.2946     201.05201923
 201.75768846 202.05538077 200.07069615 199.43117692 200.37943462
 200.86456538 199.62965    199.90530769 200.64405385 202.29795
 202.56258846 201.87896923 201.33868846 200.07070385 199.87223077
 199.00116154 198.41676923 198.28447308 198.52704231 199.98248846
 200.90867308 199.78401923 198.59318846 199.34296923 199.66273462]";198.62076346153847;203.66029615384613;"[-0.05178169 -0.05180829 -0.05183148 ... -0.04974255 -0.0497461
 -0.04975066]";-51.86872468007102;-46.510618105934654;[0. 0. 0. ... 0. 0. 0.];"[ 46.15384615  46.15384615  38.46153846  46.15384615  26.92307692
  15.38461538  42.30769231  46.15384615  53.84615385  61.53846154
  76.92307692 211.53846154 200.         180.76923077 150.
 138.46153846 119.23076923 103.84615385 100.          92.30769231
  57.69230769  76.92307692  84.61538462  57.69230769  76.92307692
  53.84615385  96.15384615  76.92307692  46.15384615 100.
  69.23076923  61.53846154  84.61538462  53.84615385  65.38461538
  61.53846154  76.92307692  73.07692308  69.23076923  65.38461538]";43.8900438900439;137.37638049794128;5.0395326923076595;5.3581065741363645;93.48633660789739
83;TK480_1;PV;8;"[196.3301125 198.121825  197.046825  197.548475  197.3334625 197.7276375
 197.51265   195.97175   195.5775875 198.2293375 202.314525  205.25295
 197.7634875 194.395025  196.0792625 199.1968875 201.5619875 198.94605
 195.6492375 195.4700625 195.935925  196.1151    197.72765   196.6526125
 192.6033    192.4241125 195.9359125 198.5877    196.6167875 194.7533625
 194.9325625 195.7209125 196.1150875 195.900075  195.75675   196.2584375
 195.1834    194.00085   193.9291875 195.1475375]";196.69740624999997;199.0177125;"[-0.05100237 -0.05103813 -0.05105581 ... -0.0529447  -0.05293853
 -0.05299033]";-52.90156563952967;-51.203721463862074;[0. 0. 0. ... 0. 0. 0.];"[  0.   25.    0.    0.   12.5  12.5  25.   37.5  37.5  12.5  87.5 125.
  62.5  62.5  50.   37.5  75.   25.   25.   50.   62.5  37.5  50.   25.
  25.   37.5  12.5  37.5  25.   75.   37.5  75.   37.5  12.5  75.   50.
  12.5  25.   37.5  37.5]";25.025025025025023;60.03001500750375;2.320306250000016;1.6978441756675977;35.004989982478726
84;TK480_3;PV;40;"[201.2394675 201.0172925 201.4186425 201.791315  201.9633225 201.66948
 201.533305  201.440135  201.3039625 203.1386975 208.1555625 210.921995
 207.682545  204.0059025 202.93086   203.3895425 203.5615525 203.84823
 202.995365  202.3360025 203.009705  203.869735  203.9127275 202.8305275
 202.3861775 202.0493275 201.9418275 202.5868475 202.758855  202.343175
 202.0493275 201.83432   201.748315  202.1425    202.2141625 202.164
 201.769815  201.9776575 201.576305  201.1534575]";201.486720625;205.27683944444445;"[-0.05240721 -0.05241806 -0.0524294  ... -0.05319013 -0.05318308
 -0.05319454]";-48.92863884921918;-46.877645548409944;[0. 0. 0. ... 0. 0. 0.];"[ 52.5  50.   67.5  45.   65.   50.   50.   62.5  65.   57.5 242.5 300.
 175.  120.   82.5  67.5  95.  110.   77.5  52.5  77.5  85.   75.   60.
  62.5  77.5  50.   72.5  65.   52.5  45.   37.5  55.   52.5  57.5  55.
  72.5  37.5  35.   40. ]";57.05705705705706;132.31615807903955;3.7901188194444444;2.050993300809239;75.2591010219825
85;TK485_1;EXC;11;"[197.57780909 196.74381818 198.43782727 198.62027273 198.56814545
 199.50635455 199.40210909 196.92625455 197.31719091 201.64340909
 208.86249091 211.31227273 199.55847273 194.16374545 200.26216364
 205.29205455 205.08356364 199.74092727 197.29112727 198.8027
 203.49378182 202.50345455 196.06622727 194.97161818 194.13767273
 195.25832727 197.3172     199.06330909 199.68879091 197.31719091
 197.73417273 198.54209091 199.61061818 199.19362727 196.58748182
 196.27471818 197.34324545 195.96199091 195.46681818 195.98803636]";198.28797727272726;202.39631313131315;"[-0.06214382 -0.06215697 -0.06218029 ... -0.06539625 -0.06543482
 -0.06544289]";-64.0106184600717;-64.48782506881285;[0. 0. 0. ... 0. 0. 0.];"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";0.0;0.0;4.108335858585889;-0.47720660874115595;0.0
86;TK485_2;EXC;16;"[195.3984     195.3805     196.8855375  197.83515    196.68844375
 195.79258125 196.40176875 194.2337875  194.32335625 199.286475
 207.4388625  212.509475   205.57545625 197.47680625 196.79594375
 198.4801875  199.37605625 196.58094375 194.9325375  197.74558125
 199.96734375 199.69855625 198.2831     198.58768125 200.218175
 200.77359375 198.42643125 195.7567375  196.7780375  199.87774375
 200.39734375 198.55185    197.87100625 196.706375   196.25843125
 197.02888125 198.5518625  198.49810625 197.79933125 198.784775  ]";195.1878734375;201.01847430555557;"[-0.06302941 -0.06306928 -0.06308346 ... -0.06224857 -0.06226542
 -0.06229995]";-62.969725753825315;-63.79720744476171;[0. 0. 0. ... 0. 0. 0.];"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   6.25 0.   0.   0.   0.   0.   0.  ]";0.0;0.0;5.830600868055569;-0.8274816909363949;0.0
87;TK485_3;PV;10;"[199.17538 198.5447  198.17201 198.57336 201.4688  203.36086 200.06408
 198.11466 200.72344 203.07421 208.00506 211.35918 204.65092 198.65936
 199.40472 201.41148 203.44687 203.81956 202.64419 200.06408 199.31873
 200.92412 202.58684 202.24285 200.32209 200.35077 201.26814 200.92412
 201.26814 200.78077 201.75548 201.01012 198.97469 197.97133 197.88532
 198.91737 198.68803 198.83137 199.40473 198.80271]";200.56575999999998;203.71125999999998;"[-0.05940582 -0.05943574 -0.05945778 ... -0.05293977 -0.05289603
 -0.05288814]";-54.23010640283581;-50.116330236149025;[0. 0. 0. ... 0. 0. 0.];"[ 0.  0.  0.  0.  0.  0. 30. 20. 30. 20. 10. 50. 50. 20. 10. 10.  0. 40.
 30. 20. 10. 20.  0. 10. 20.  0. 10.  0. 10. 30. 10. 20. 10. 30. 10. 10.
 10. 50. 60. 30.]";20.02002002002002;24.0120060030015;3.1454999999999984;4.113776166686783;3.991985982981479
88;TK489_1;SST;22;"[188.28101364 188.63229545 188.43714091 189.15269091 189.20475
 189.49096818 189.69914091 189.76418636 189.82922273 191.65065909
 196.68564091 198.88438182 192.5744     189.23076818 191.84583636
 194.13564091 192.73052727 189.84226364 189.49097727 189.77719091
 189.07465455 188.09887727 187.95575909 187.60448182 188.09887273
 188.39811818 189.28281364 189.66010455 189.39989545 188.43714091
 188.59327273 187.57846818 187.26620909 187.95576818 188.26800909
 188.24199091 187.46137273 186.30346364 186.44656818 186.83688182]";189.69587954545452;192.82449292929292;"[-0.0543579  -0.05436836 -0.05436313 ... -0.05483444 -0.05483743
 -0.05482981]";-54.597783255448505;-52.34467445023975;[0. 0. 0. ... 0. 0. 0.];"[ 9.09090909  9.09090909  9.09090909  9.09090909  0.          9.09090909
  4.54545455  0.          4.54545455  4.54545455  0.         95.45454545
  0.          9.09090909 13.63636364 13.63636364 22.72727273  9.09090909
  9.09090909  9.09090909  9.09090909  4.54545455  0.          9.09090909
  0.         13.63636364  9.09090909  9.09090909  9.09090909  4.54545455
 13.63636364  4.54545455  4.54545455  4.54545455  4.54545455  4.54545455
  9.09090909  0.          4.54545455  0.        ]";4.55000455000455;18.190913638637504;3.128613383838399;2.253108805208754;13.640909088632954
89;TK489_2;SST;5;"[186.88372 186.88372 186.54026 186.31128 186.25404 186.36852 186.19678
 185.96782 186.25402 186.88374 190.71912 195.64222 193.75312 190.54738
 191.86404 193.52414 194.03934 193.63864 190.54742 189.74598 190.14668
 190.08944 191.29158 191.0626  190.43294 189.45974 187.22718 187.85688
 188.42934 188.60108 189.86046 190.1467  189.57422 190.54742 188.65832
 187.85688 186.94096 186.82648 186.99822 188.14312]";186.196785;192.69726888888889;"[-0.05152244 -0.05154303 -0.05156493 ... -0.05263886 -0.05263096
 -0.05259676]";-53.34792413991484;-50.633266522120614;[0. 0. 0. ... 0. 0. 0.];"[20. 20.  0.  0.  0.  0.  0.  0.  0.  0.  0. 20.  0. 60. 40. 40. 60. 40.
  0. 20.  0. 60. 40.  0. 40.  0. 40.  0.  0.  0. 20. 20. 20. 20.  0. 20.
 20. 20. 20. 20.]";0.0;28.01400700350175;6.50048388888888;2.7146576177942237;28.01400700350175
90;TK489_3;SST;13;"[188.17393077 188.17393077 188.19593846 187.79963077 187.60148462
 187.18315385 187.95376923 189.09865385 189.0326     189.40689231
 193.34802308 196.78272308 194.77915385 190.26558462 190.86004615
 191.27838462 190.94811538 190.68391538 190.52980769 189.14269231
 188.26200769 187.88771538 188.65831538 188.23998462 188.28403077
 189.25276923 189.64909231 188.30602308 188.98857692 188.19593846
 187.86569231 188.6583     190.24356154 191.49855385 190.99215385
 189.82523077 189.01059231 189.16472308 189.0106     189.23076923]";188.31704423076923;192.16397264957266;"[-0.05909466 -0.0590999  -0.05915726 ... -0.05071073 -0.0506872
 -0.05066418]";-54.18648734406141;-47.34886140131688;[0. 0. 0. ... 0. 0. 0.];"[  7.69230769   0.          15.38461538  23.07692308  23.07692308
  30.76923077  23.07692308  30.76923077  15.38461538  15.38461538
 238.46153846 253.84615385 115.38461538 161.53846154 123.07692308
 153.84615385 153.84615385 100.         123.07692308 107.69230769
 123.07692308  84.61538462 115.38461538  38.46153846  53.84615385
  53.84615385  46.15384615  53.84615385   0.          53.84615385
  23.07692308  15.38461538  53.84615385  69.23076923  23.07692308
  69.23076923  46.15384615  46.15384615  23.07692308  61.53846154]";23.100023100023098;153.1534998268365;3.8469284188034294;6.8376259427445305;130.05347672681341
91;TK489_4;SST;15;"[187.13179333 187.26536    187.05546667 187.26536667 187.45618
 187.36077333 188.21943333 189.38342667 189.59333333 190.77637333
 195.35598667 196.44365333 189.55514667 186.59749333 190.62373333
 192.77996    191.48240667 188.23852667 186.73105333 187.91412667
 190.22302667 190.66189333 189.84138667 188.44842    187.78056
 187.16994    186.6929     186.52116667 186.88370667 187.62791333
 188.96362    189.23076    188.37209333 188.14310667 188.63923333
 188.69647333 188.5629     187.85688    187.22718    187.62790667]";188.63924166666666;190.8675511111111;"[-0.05681538 -0.05684432 -0.05685747 ... -0.05717186 -0.05717822
 -0.05715717]";-56.07959096237137;-56.92010546178196;[0. 0. 0. ... 0. 0. 0.];"[ 0.         13.33333333  6.66666667  6.66666667  6.66666667  6.66666667
 13.33333333  6.66666667  6.66666667 13.33333333  0.         13.33333333
  6.66666667 20.          6.66666667 13.33333333  6.66666667 20.
 33.33333333 13.33333333 40.         26.66666667 26.66666667 13.33333333
  6.66666667 13.33333333 13.33333333 20.         20.         13.33333333
 13.33333333  6.66666667  6.66666667 26.66666667 13.33333333 20.
  6.66666667  6.66666667  6.66666667  6.66666667]";9.342676009342677;13.340003335000835;2.2283094444444487;-0.8405144994105882;3.9973273256581585
92;TK490_1;EXC;17;"[177.69894706 178.02061765 178.11401176 178.89227647 179.61864706
 179.77430588 180.03372353 179.36960588 179.03755294 180.93651176
 184.94195294 186.85127647 183.37504706 180.64594706 182.60716471
 182.86658824 182.41001176 182.77320588 182.57604118 180.27239412
 178.49796471 179.85731765 181.08178824 181.56948824 180.29315294
 178.36307647 178.67435882 179.17244118 178.57060588 178.29042353
 177.67818824 178.62248235 179.61865294 179.76394118 179.36961176
 178.39418235 178.15552353 178.53946471 179.42149412 179.61865882]";179.55379705882353;183.2274705882353;"[-0.07178398 -0.0717865  -0.07179365 ... -0.06890915 -0.06890799
 -0.06891785]";-67.63300880723025;-64.43735341053325;[0. 0. 0. ... 0. 0. 0.];"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";0.0;0.0;3.673673529411758;3.1956553966970063;0.0
93;TK490_2;SST;20;"[183.70268  183.675705 183.55718  183.249975 183.817635 183.81315
 183.819625 184.05141  186.17338  190.509845 196.53922  200.756695
 195.76023  190.88223  192.411545 194.77598  194.52006  191.943825
 188.868145 188.925575 189.67827  189.162545 188.845195 188.145455
 187.98101  187.485925 186.25228  185.917115 187.099675 187.6938
 187.60542  186.43155  186.094575 184.72427  184.15643  184.531215
 184.66053  184.085585 183.76558  184.7631  ]";184.46439125;194.05088111111112;"[-0.05225491 -0.05224554 -0.05222038 ... -0.05233334 -0.05233351
 -0.05232693]";-54.20094571332761;-55.53072011657204;[0. 0. 0. ... 0. 0. 0.];"[ 5.  0.  5.  5.  0.  0.  0.  0.  0.  0.  5.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  5.  0.  0.  0.  0.  0.  0.  0.  0.  5.  0.  0.  5.  0. 10.  0.
  0. 10.  0.  5.]";0.0;0.5002501250625313;9.586489861111119;-1.3297744032444285;0.5002501250625313
94;TK490_4;SST;9;"[198.83521111 200.48895556 199.53487778 199.7257     200.61617778
 200.61618889 201.44305556 202.36533333 205.16398889 209.83898889
 216.45398889 221.70144444 217.09004444 206.72231111 207.3902
 212.54223333 213.05106667 209.42556667 206.14987778 205.48201111
 209.99801111 213.65534444 211.0157     205.32297778 202.30174444
 205.29118889 206.40427778 205.16398889 203.44663333 200.13913333
 199.88472222 199.31224444 198.10375556 198.89883333 200.17093333
 199.53487778 198.70801111 198.35817778 198.13556667 199.7575    ]";202.39714166666667;212.28074814814812;"[-0.05526024 -0.0552606  -0.05525841 ... -0.05217736 -0.05217736
 -0.05218321]";-53.92906901743836;-47.81405002669883;[0. 0. 0. ... 0. 0. 0.];"[11.11111111  0.          0.          0.          0.          0.
  0.          0.          0.         22.22222222 11.11111111 11.11111111
 44.44444444 44.44444444 44.44444444 22.22222222 22.22222222 33.33333333
 22.22222222 11.11111111 11.11111111  0.         22.22222222  0.
 11.11111111  0.         11.11111111  0.          0.         11.11111111
  0.          0.          0.          0.          0.         11.11111111
  0.          0.         11.11111111 11.11111111]";4.448893337782226;26.68000667000167;9.88360648148145;6.115018990739529;22.231113332219444
